NombreR,NumContrib,Colaborador,Roles,Seudonimo,PaisOrigen,Titulo,NumFasciculo,Fecha,Fecha-ISO,Traduccion,Traductor,Lengua,LenguaOriginal,Tipo,TipoIndice,Dedicatoria,ObrasResenadas,CantidadPaginas,Paginacion
Alpha,122,"Vives, Luis",Creador,NA,Colombia,Desvelado,Año II. Número 13,enero de 1907,1907-01-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,2,505-506
Alpha,123,"Cano Gutiérrez, Fidel",Creador,NA,Colombia,Preces de navidad,Año II. Número 13,enero de 1907,1907-01-01,No,NA,Español,NA,Poesía,NA,NA,NA,3.3,507-510
Alpha,124,"Cano, Antonio José",Creador,NA,Colombia,Hebras de luz,Año II. Número 13,enero de 1907,1907-01-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.7,510
Alpha,125,"Bahr, Hermann",Creador,NA,Austria,El pudor de la condesa,Año II. Número 13,enero de 1907,1907-01-01,Sí,Anónimo,Español,Alemán,Prosa Ficción,NA,NA,NA,02.5,511-513
Alpha,126,"Jaramillo, Bernardo",Creador,NA,Colombia,"""12 de Octubre""",Año II. Número 13,enero de 1907,1907-01-01,No,NA,Español,NA,Poesía,NA,"Restrepo, Saturnino",NA,1,514
Alpha,127,"Uribe Gómez, Pedro",Creador,NA,Colombia,Impresiones. El monumento á Maupassant,Año II. Número 13,enero de 1907,1907-01-01,No,NA,Español,NA,Prosa Ficción,NA,"Caro, Alfonso",NA,6,515-521
Alpha,128,"Carrasquilla, Tomás",Creador,NA,Colombia,Salutaris Hostia,Año II. Número 13,enero de 1907,1907-01-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,522
Alpha,129,"Ospina Vásquez, Mariano",Creador,Moi,Colombia,Hablas…,Año II. Número 13,enero de 1907,1907-01-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,522
Alpha,130,"Brooks, Adam",Creador,NA,NA,"Fragmento. De ""La ley de la civilización y de la decadencia""",Año II. Número 13,enero de 1907,1907-01-01,Sí,Anónimo,Español,Inglés,Prosa No Ficción,NA,NA,NA,7,523-530
Alpha,131,"Montoya Pérez, Rafael",Creador,R. Montoya Pérez,NA,Hojas,Año II. Número 13,enero de 1907,1907-01-01,No,NA,Español,NA,Poesía,NA,"Cano, Luis",NA,3,231-233
Alpha,132,"Escobar Rojo, Severo",Creador,NA,Colombia,Por las letras,Año II. Número 13,enero de 1907,1907-01-01,No,NA,Español,NA,Prosa Ficción,Notas,NA,NA,01.5,534-535
Alpha,133,"Restrepo, Saturnino",Crítico,S.R.,Colombia,Tomás Carrasquilla,Año II. Número 13,enero de 1907,1907-01-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,2,535-537
Alpha,134,"Restrepo, Saturnino",Crítico,S.R.,Colombia,Las facciones literarias,Año II. Número 13,enero de 1907,1907-01-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,2,537-539
Alpha,135,"Uribe, Basiliso",Creador,NA,NA,Neurosis,Año II. Número 13,enero de 1907,1907-01-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,1.6,539-540
Alpha,136,"Maeterlinck, Maurice",Creador,NA,Bélgica,En la muerte de un perro,Año II. Número 14,febrero de 1907,1907-02-01,Sí,Anónimo,Español,Inglés,Prosa Ficción,NA,NA,NA,11,541-552
Alpha,137,"Soto Borda, Clímaco",Creador,NA,Colombia,Salmo de invierno,Año II. Número 14,febrero de 1907,1907-02-01,No,NA,Español,NA,Poesía,NA,"Cano, Antonio J",NA,2,553-554
Alpha,138,"Vélez Barrientos, Lucrecio",Creador,"Chaverra, Gaspar",Colombia,Dares y tomares,Año II. Número 14,febrero de 1907,1907-02-01,No,NA,Español,NA,Prosa Ficción,Cuento,NA,NA,2,555-557
Alpha,139,"Restrepo Restrepo, Antonio María",Creador,AB. Farina,Colombia,Sátiras breves II,Año II. Número 14,febrero de 1907,1907-02-01,No,NA,Español,NA,Poesía,NA,NA,NA,1,558
Alpha,140,"Vives, Luis",Creador,NA,Colombia,Noche de luna,Año II. Número 14,febrero de 1907,1907-02-01,No,NA,Español,NA,Poesía,NA,NA,NA,2.3,559-561
Alpha,141,"Gómez Restrepo, Antonio",Creador,NA,Colombia,Toledo (inédito),Año II. Número 14,febrero de 1907,1907-02-01,No,NA,Español,NA,Poesía,NA,"Ferrari, Emilio",NA,0.7,561
Alpha,142,Rachilde,Creador,NA,Francia,La colación del perro (Anarquismo),Año II. Número 14,febrero de 1907,1907-02-01,Sí,Anónimo,Español,Francés,Prosa Ficción,NA,"Colliere, Marcel",NA,04.3,562-566
Alpha,143,"Déubel, Leon",Creador,NA,Francia,Silencio!,Año II. Número 14,febrero de 1907,1907-02-01,Sí,"Restrepo Restrepo, Carlos Eugenio",Español,Francés,Poesía,NA,NA,NA,0.7,566
Alpha,144,"Barbier, Auguste",Creador,NA,Francia,La cavale,Año II. Número 14,febrero de 1907,1907-02-01,Sí,"Nieto, Ricardo",Español,Francés,Poesía,NA,NA,NA,2,567-568
Alpha,145,"Restrepo, Saturnino",Crítico,NA,Colombia,Lugares comunes,Año II. Número 14,febrero de 1907,1907-02-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,02.7,569-571
Alpha,146,"Restrepo, Saturnino",Crítico,NA,Colombia,Caín y Abel,Año II. Número 14,febrero de 1907,1907-02-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,3,571-574
Alpha,147,"Posada Arango, Andrés",Creador,NA,Colombia,El murrapo (A la Academia Antioqueña de historia),Año II. Número 14,febrero de 1907,1907-02-01,No,NA,Español,NA,Prosa No Ficción,Notas,A la Academia Antioqueña de Historia,NA,2,574-576
Alpha,148a,"Ospina Vásquez, Mariano",Director,LL. RR.,Colombia,Enquête,Año II. Número 14,febrero de 1907,1907-02-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,1,577
Alpha,148b,"Cano, Antonio José",Director,LL. RR.,Colombia,Enquête,Año II. Número 14,febrero de 1907,1907-02-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,1,577
Alpha,148c,"Cruz, Jorge de la",Director,LL. RR.,Colombia,Enquête,Año II. Número 14,febrero de 1907,1907-02-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,1,577
Alpha,149,"Carvajal, Manuel Antonio",Creador,M.A. Carvajal,Colombia,Sol de Domingo,Año II. Número 14,febrero de 1907,1907-02-01,No,NA,Español,NA,Prosa Ficción,Notas,"Perlaza, José María",NA,2,578-479
Alpha,150,"Carrasquilla, Tomás",Creador,NA,Colombia,Mirra I,Año II. Número 15,marzo de 1907,1907-03-01,No,NA,Español,NA,Prosa Ficción,NA,"Castro, Alfonso",NA,6,581-587
Alpha,151,"Pardo Farelo, Enrique",Creador,"Tablanca, Luis",Colombia,En la galeria,Año II. Número 15,marzo de 1907,1907-03-01,No,NA,Español,NA,Poesía,NA,Alpha,NA,01.3,588-589
Alpha,152,"Escobar Rojo, Severo",Creador,Severo Escobar R.,Colombia,Postal,Año II. Número 15,marzo de 1907,1907-03-01,No,NA,Español,NA,Poesía,NA,"Arango V, María Teresa",NA,0.7,589
Alpha,153,"Restrepo, Saturnino",Creador,NA,Colombia,El perro,Año II. Número 15,marzo de 1907,1907-03-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,3,590-593
Alpha,154,"Merizalde Uribe, Antonio",Creador,NA,Colombia,¡Corazón!,Año II. Número 15,marzo de 1907,1907-03-01,No,NA,Español,NA,Poesía,NA,NA,NA,1,594
Alpha,155,"Vélez Barrientos, Lucrecio",Creador,"Chaverra, Gaspar",Colombia,El secreto del tío,Año II. Número 15,marzo de 1907,1907-03-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,3,595-598
Alpha,156,"Velásquez, Edmundo",Creador,NA,Colombia,El viento,Año II. Número 15,marzo de 1907,1907-03-01,No,NA,Español,NA,Poesía,NA,NA,NA,2,599-600
Alpha,157,"Restrepo Euse, Álvaro",Creador,NA,Colombia,Nacimiento de la ciudad de Medellín,Año II. Número 15,marzo de 1907,1907-03-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,5,601-606
Alpha,158,"Gide, André",Creador,NA,Francia,El parque,Año II. Número 15,marzo de 1907,1907-03-01,Sí,"Latorre, Gabriel",Español,Francés,Poesía,NA,NA,NA,1,607
Alpha,159,"Barrès, Maurice",Creador,NA,Francia,"Del ""Viaje a Esparta""",Año II. Número 15,marzo de 1907,1907-03-01,Sí,Anónimo,Español,Francés,Prosa Ficción,NA,NA,NA,3,608-611
Alpha,160,"Restrepo, Saturnino",Crítico,NA,Colombia,La versión poética,Año II. Número 15,marzo de 1907,1907-03-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,3.5,612-615
Alpha,161,"Restrepo, Saturnino",Crítico,NA,Colombia,La opinión pública,Año II. Número 15,marzo de 1907,1907-03-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,3,615-618
Alpha,162a,"Ospina Vásquez, Mariano",Director,LL. RR.,Colombia,Enquête,Año II. Número 15,marzo de 1907,1907-03-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,0.3,618
Alpha,162b,"Cano, Antonio José",Director,LL. RR.,Colombia,Enquête,Año II. Número 15,marzo de 1907,1907-03-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,0.3,618
Alpha,162c,"Cruz, Jorge de la",Director,LL. RR.,Colombia,Enquête,Año II. Número 15,marzo de 1907,1907-03-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,0.3,618
Alpha,163,"Vallés, L.",Creador,L. Vallés,NA,Más allá de la física,Año II. Número 15,marzo de 1907,1907-03-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,02.5,618-620
Alpha,164,"Rendón, Francisco de Paula",Creador,"Francisco de P., Rendón",Colombia,Lenguas y corazones,Año II. Número 16-17,Abril-Mayo de 1907,1907-05-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,58,621-679
Alpha,165,"Cano, Luis",Creador,NA,Colombia,"El zagal, dice:",Año II. Número 16-17,Abril-Mayo de 1907,1907-05-01,No,NA,Español,NA,Poesía,NA,NA,NA,2,680-681
Alpha,166,"Restrepo Restrepo, Carlos Eugenio",Creador,"Carlos E., Restrepo",Colombia,El padre Victor,Año II. Número 16-17,Abril-Mayo de 1907,1907-05-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,13.3,682-696
Alpha,167,"Jaramillo, Bernardo",Creador,NA,Colombia,Agua pérfida,Año II. Número 16-17,Abril-Mayo de 1907,1907-05-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.7,696
Alpha,168,"Vives, Luis",Creador,NA,Colombia,El espíritu santo,Año II. Número 16-17,Abril-Mayo de 1907,1907-05-01,No,NA,Español,NA,Prosa Ficción,NA,"Piedrahíta V, César",NA,01.5,697-698
Alpha,169,"Olano, Ricardo",Creador,NA,Colombia,Ofrenda,Año II. Número 16-17,Abril-Mayo de 1907,1907-05-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,698
Alpha,170,"Jaramillo Medina, Francisco",Creador,NA,Colombia,Invernal,Año II. Número 16-17,Abril-Mayo de 1907,1907-05-01,No,NA,Español,NA,Poesía,NA,NA,NA,1,699
Alpha,171,"Mesa Jaramillo, José María",Creador,J. M. Mesa Jaramillo,Colombia,El padre y la casa de  Girardot,Año II. Número 16-17,Abril-Mayo de 1907,1907-05-01,No,NA,Español,NA,Prosa No Ficción,NA,Sociedad de mejoras públicas,NA,04.3,700-705
Alpha,172,"Soto, Aquilino",Creador,A. Soto,NA,Generación espontánea,Año II. Número 16-17,Abril-Mayo de 1907,1907-05-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,01.7,705-706
Alpha,173,"Restrepo, Saturnino",Crítico,S.R.,Colombia,Historia patria,Año II. Número 16-17,Abril-Mayo de 1907,1907-05-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,2,707-709
Alpha,174,Anónimo,Creador,Alpha,NA,Alpha,Año II. Número 16-17,Abril-Mayo de 1907,1907-05-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,0.3,709
Alpha,175a,"Ospina Vásquez, Mariano",Director,La Dirección,NA,"""Arte""",Año II. Número 16-17,Abril-Mayo de 1907,1907-05-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,0.4,709
Alpha,175b,"Cano, Antonio José",Director,La Dirección,NA,"""Arte""",Año II. Número 16-17,Abril-Mayo de 1907,1907-05-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,0.4,709
Alpha,176c,"Cruz, Jorge de la",Director,La Dirección,NA,"""Arte""",Año II. Número 16-17,Abril-Mayo de 1907,1907-05-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,0.4,709
Alpha,176,Anónimo,Reseñista,NA,NA,Libros recibidos,Año II. Número 16-17,Abril-Mayo de 1907,1907-05-01,No,NA,Español,NA,Reseña,Notas,NA,"Tratado de Puntuación y Acentuación castellanas, por Januario Henao",1,709-710
Alpha,177,Anónimo,Reseñista,NA,NA,Libros recibidos,Año II. Número 16-17,Abril-Mayo de 1907,1907-05-01,No,NA,Español,NA,Reseña,Notas,NA,Proceso de Cristo y Siluetas de la Pasión por Joaquín M°Arbeláez,0.3,710
Alpha,178,"Uribe Gómez, Pedro",Creador,NA,Colombia,Ignis Ardens,Año II. Número 18,junio de 1907,1907-06-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,13,711-724
Alpha,179,"Velásquez García, José",Creador,"Vives Guerra, Julio",Colombia,El barquero del amor,Año II. Número 18,junio de 1907,1907-06-01,No,NA,Español,NA,Poesía,NA,Ana,NA,2,725-726
Alpha,180,"Betancourt Villegas, Félix",Creador,Félix Betancourt,Colombia,"Estado de la mujer en el matrimonio, costumbres y legislación. Capítulo IV",Año II. Número 18,junio de 1907,1907-06-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,10.5,727-737
Alpha,181,"Cano, Antonio José",Creador,"Antonio J., Cano",Colombia,Hablaron nuestras manos,Año II. Número 18,junio de 1907,1907-06-01,No,NA,Español,NA,Poesía,NA,NA,NA,1,738
Alpha,182,"Vélez Barrientos, Lucrecio",Creador,"Chaverra, Gaspar",Colombia,Los mártires de pluma,Año II. Número 18,junio de 1907,1907-06-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,3,739-741
Alpha,183,"Bonilla, Manuel Antonio",Creador,"Manuel A., Bonilla",Colombia,Ofelia,Año II. Número 18,junio de 1907,1907-06-01,No,NA,Español,NA,Poesía,NA,"Nieto, Ricardo",NA,2,742-744
Alpha,184,"Restrepo, Saturnino",Creador,NA,Colombia,Atenas contra Sócrates,Año II. Número 18,junio de 1907,1907-06-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,2,745-747
Alpha,185,"Restrepo, Saturnino",Creador,NA,Colombia,La polémica con los poetas,Año II. Número 18,junio de 1907,1907-06-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,2,478-750
Alpha,186,"Gómez Escobar, Francisco",Creador,Efe Gómez,Colombia,Un padre de la patria,Año II. Número 19,julio de 1907,1907-07-01,No,NA,Español,NA,Prosa No Ficción,NA,"Uribe Uribe, Rafael",NA,24,751-775
Alpha,187,"Rodríguez Moya, Francisco",Creador,F. Rodríguez Moya,Colombia,De cómo pasé una tarde en la sala de los dioses,Año II. Número 19,julio de 1907,1907-07-01,No,NA,Español,NA,Poesía,NA,"Jaramillo, José María",NA,2,776-778
Alpha,188,"Montoya, José",Creador,NA,NA,Alma de amor,Año II. Número 19,julio de 1907,1907-07-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,2,779-780
Alpha,189,"Vélez Barrientos, Lucrecio",Creador,"Chaverra, Gaspar",Colombia,Fuina,Año II. Número 19,julio de 1907,1907-07-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,01.5,781-783
Alpha,190,"Jaramillo Medina, Francisco",Creador,F. Jaramillo Medina,Colombia,Espinas del sueño,Año II. Número 19,julio de 1907,1907-07-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,783
Alpha,191,Anónimo,Creador,NA,NA,M.y Mme. Berthelot,Año II. Número 19,julio de 1907,1907-07-01,Sí,"Escobar, Severo",Español,Inglés,Prosa No Ficción,Notas,NA,NA,2,784-785
Alpha,192,"Restrepo, Saturnino",Creador,S.R.,Colombia,Pobiedonostzev,Año II. Número 19,julio de 1907,1907-07-01,Sí,"Restrepo, Saturnino",Español,Inglés,Prosa No Ficción,Notas,NA,NA,01.2,785-786
Alpha,193,"Parville, Henry de",Creador,NA,Francia,Los colores y nuestros ojos,Año II. Número 19,julio de 1907,1907-07-01,Sí,Anónimo,Español,Francés,Prosa No Ficción,Notas,NA,NA,3,786-789
Alpha,194,"Escobar Rojo, Severo",Creador,NA,Colombia,La conferencia de Valle-Inclán,Año II. Número 19,julio de 1907,1907-07-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,01.5,789-790
Alpha,195,"Martínez Sierra, Gregorio",Creador,NA,España,El madrigal nuevo,Año II. Número 20,agosto de 1907,1907-08-01,No,NA,Español,NA,Reseña de revista,Conferencia,NA,NA,22,791-812
Alpha,196,"Jaramillo Medina, Francisco",Creador,F. Jaramillo Medina,Colombia,Los visionarios,Año II. Número 20,agosto de 1907,1907-08-01,No,NA,Español,NA,Poesía,NA,NA,NA,7,813-819
Alpha,197,"Gourmont, Remy de",Creador,NA,Francia,Un nuevo filósofo. Julio de Gaultier,Año II. Número 20,agosto de 1907,1907-08-01,Sí,"Gómez Restrepo, Antonio",Español,NA,Prosa Ficción,NA,NA,NA,4.5,820-824
Alpha,198,"Ospina Vásquez, Mariano",Creador,Moi,Colombia,A jamais,Año II. Número 20,agosto de 1907,1907-08-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,824
Alpha,199,"Vives, Luis",Creador,NA,Colombia,De feminismo,Año II. Número 20,agosto de 1907,1907-08-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,02.3,825-827
Alpha,200,"Cruz, Jorge de la",Creador,NA,Colombia,Dietario. XXI,Año II. Número 20,agosto de 1907,1907-08-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,0.7,827
Alpha,201,"Restrepo, Saturnino",Creador,NA,Colombia,El sufragio femenino,Año II. Número 20,agosto de 1907,1907-08-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,3,828-830
Alpha,202,"Montoya, José",Creador,NA,NA,GELA,Año II. Número 21,septiembre de 1907,1907-09-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,3.5,831-834
Alpha,203,"Restrepo Restrepo, Antonio María",Creador,Abel Farina,Colombia,Evangelios. El juicio de Dios. Cristo y la sombra,Año II. Número 21,septiembre de 1907,1907-09-01,No,NA,Español,NA,Poesía,NA,"Gonzaga, Sor",NA,2,835-836
Alpha,204,"Cruz, Jorge de la",Creador,NA,Colombia,Dietario. IX,Año II. Número 21,septiembre de 1907,1907-09-01,No,NA,Español,NA,Poesía,NA,NA,NA,1,837
Alpha,205,"Vélez Barrientos, Lucrecio",Creador,"Chaverra, Gaspar",Colombia,La cuelga de papa,Año II. Número 21,septiembre de 1907,1907-09-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,4,838-841
Alpha,206,"Cano, Antonio José",Creador,"Antonio J., Cano",Colombia,Diálogos de las brisas,Año II. Número 21,septiembre de 1907,1907-09-01,No,NA,Español,NA,Poesía,NA,NA,NA,1,842
Alpha,207,"Pardo Farelo, Enrique",Creador,NA,Colombia,El frío de la tarde,Año II. Número 21,septiembre de 1907,1907-09-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,3,843-845
Alpha,208,"Gide, André",Creador,NA,Francia,Montañas,Año II. Número 21,septiembre de 1907,1907-09-01,Sí,"Latorre, Gabriel",Español,Francés,Poesía,NA,NA,NA,1,846
Alpha,209,Anónimo,Director,Alpha,NA,"""Alpha se complace en ofrecer...""",Año II. Número 21,septiembre de 1907,1907-09-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,0.5,847
Alpha,210,"Hearn, Lafcadio",Creador,NA,Grecia,La historia de Ito Norisuké,Año II. Número 21,septiembre de 1907,1907-09-01,Sí,"Gómez Restrepo, Antonio",Español,NA,Prosa No Ficción,NA,NA,NA,10,847-857
Alpha,211,Anónimo,Creador,NA,NA,"""Lacafdio Hearn...""",Año II. Número 21,septiembre de 1907,1907-09-01,Sí,Anónimo,Español,NA,Prosa No Ficción,NA,NA,NA,1,857-858
Alpha,212,"Betancourt Villegas, Félix",Crítico,Félix Betancourt,Colombia,Párrafos de una carta á Francisco de P. Rendón,Año II. Número 21,septiembre de 1907,1907-09-01,No,NA,Español,NA,Prosa No Ficción,Opiniones literarias,NA,NA,8,859-866
Alpha,213,"Restrepo, Saturnino",Crítico,S.R.,Colombia,Al rededor de Rousseau,Año II. Número 21,septiembre de 1907,1907-09-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,4,867-870
Alpha,214,"Restrepo Euse, Álvaro",Creador,NA,Colombia,Anales. De la conquista de Colombia,Año II. Número 22,octubre de 1907,1907-10-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,5,871-875
Alpha,215,"Velásquez García, José",Creador,"Vives Guerra, Julio",Colombia,¡Arrea cochero!,Año II. Número 22,octubre de 1907,1907-10-01,No,NA,Español,NA,Poesía,NA,"Latorre, Luis E",NA,02.5,876-878
Alpha,216,"Cruz, Jorge de la",Creador,NA,Colombia,Dietario. XXIII,Año II. Número 22,octubre de 1907,1907-10-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,2,879-880
Alpha,217,Arbós y Góngora,Creador,NA,NA,Nube blanca,Año II. Número 22,octubre de 1907,1907-10-01,No,NA,Español,NA,Poesía,NA,NA,NA,1,881
Alpha,218,"Posada Arango, Andrés",Creador,NA,Colombia,Las águilas,Año II. Número 22,octubre de 1907,1907-10-01,No,NA,Español,NA,Prosa No Ficción,Ciencias,NA,NA,3,882-884
Alpha,219,"Velásquez, Edmundo",Creador,NA,Colombia,Egloga de la tarde,Año II. Número 22,octubre de 1907,1907-10-01,No,NA,Español,NA,Poesía,NA,"Moreno Alba, Miguel",NA,01.5,885-886
Alpha,220,"Moreno Alba, Miguel",Creador,Moreno Alba,Colombia,Capullos de mujer,Año II. Número 22,octubre de 1907,1907-10-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,886
Alpha,221,"Correa, Ramón",Creador,NA,Colombia,Eduardo Leyton,Año II. Número 22,octubre de 1907,1907-10-01,No,NA,Español,NA,Prosa No Ficción,Episodios históricos,"de Larroche, J.J.",NA,11,887-897
Alpha,222,"Abella-Nouvrac, Louis",Creador,L. Abella-Nouvrac,NA,Bebé,Año II. Número 22,octubre de 1907,1907-10-01,No,Anónimo,Español,NA,Prosa Ficción,NA,NA,NA,1,898
Alpha,223,"Villiers de L'Isle-Adam, Auguste de",Creador,NA,Francia,Flores de las tinieblas,Año II. Número 22,octubre de 1907,1907-10-01,Sí,Anónimo,Español,Francés,Poesía,NA,"Dierx, León",NA,2,899-900
Alpha,224,"Londoño, Víctor Manuel",Creador,V.M.L.,Colombia,Los abogados de Sócrates,Año II. Número 22,octubre de 1907,1907-10-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,02.7,901-903
Alpha,225,"Restrepo, Saturnino",Crítico,S.R.,Colombia,Atenas contra Sócrates. II,Año II. Número 22,octubre de 1907,1907-10-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,02.3,903-906
Alpha,226,Anónimo,Creador,Le Temps,NA,Extractos: Elvecio,Año II. Número 22,octubre de 1907,1907-10-01,Sí,"Escobar, Severo",Español,NA,Prosa No Ficción,Notas,NA,NA,2,907-908
Alpha,227,"López Restrepo, Alejandro",Creador,Alejandro López,Colombia,De la prensa científica. El Giroscopio,Año II. Número 22,octubre de 1907,1907-10-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,2,909-910
Alpha,228,"Uribe Ángel, Manuel",Creador,NA,Colombia,De Lima al bajo Chocó-1849. Recuerdo de un viaje. El Dr. Beltran,Año II. Número 23-24,diciembre de 1907,1907-12-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,29,911-939
Alpha,229,"Velásquez García, José",Creador,"Vives Guerra, Julio",Colombia,"De ""Las piedras viejas""",Año II. Número 23-24,diciembre de 1907,1907-12-01,No,NA,Español,NA,Poesía,NA,"Tirado Macías, Ricardo",NA,2,940-941
Alpha,230,"Restrepo Restrepo, Carlos Eugenio",Creador,"C. E., Restrepo",Colombia,A propósito…Y apogeo,Año II. Número 23-24,diciembre de 1907,1907-12-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,2.5,942-944
Alpha,231,"Louÿs, Pierre",Creador,NA,Francia,Apogeo,Año II. Número 23-24,diciembre de 1907,1907-12-01,Sí,"Restrepo Restrepo, Carlos Eugenio",Español,Francés,Poesía,NA,A la heroína de una novela futura,NA,01.5,944-945
Alpha,232,"Vélez Barrientos, Lucrecio",Creador,"Chaverra, Gaspar",Colombia,Rara avis…..XXXIII,Año II. Número 23-24,diciembre de 1907,1907-12-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,8,946-953
Alpha,233,"Medina, Vicente",Creador,NA,España,La danza,Año II. Número 23-24,diciembre de 1907,1907-12-01,No,NA,Español,NA,Poesía,Poesía,NA,NA,0.7,954
Alpha,234,"Medina, Vicente",Creador,NA,España,Venus dolorosa,Año II. Número 23-24,diciembre de 1907,1907-12-01,No,NA,Español,NA,Poesía,Poesía,NA,NA,0.7,954-955
Alpha,235,"Medina, Vicente",Creador,NA,España,La cadena,Año II. Número 23-24,diciembre de 1907,1907-12-01,No,NA,Español,NA,Poesía,Poesía,NA,NA,0.7,955
Alpha,236,"Montoya, José",Creador,NA,NA,Paisaje matinal (En Loreto),Año II. Número 23-24,diciembre de 1907,1907-12-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,4.3,956-960
Alpha,237,"Rollinat, Maurice",Creador,NA,Francia,El piano,Año II. Número 23-24,diciembre de 1907,1907-12-01,Sí,"Cano, Antonio José",Español,Francés,Poesía,NA,"Vidal, Teresita",NA,0.7,960
Alpha,238,"Cruz, Efraím de la",Creador,NA,Colombia,Yo te bendigo!,Año II. Número 23-24,diciembre de 1907,1907-12-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,01.3,961-962
Alpha,239,"Vélez, Victoriano",Creador,NA,Colombia,El sauce,Año II. Número 23-24,diciembre de 1907,1907-12-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.7,962
Alpha,240,"Maeterlinck, Maurice",Creador,NA,Bélgica,Aladina y Palomides,Año II. Número 23-24,diciembre de 1907,1907-12-01,Sí,Anónimo,Español,Inglés,Teatro,NA,NA,NA,21.3,963-984
Alpha,241,"Bonilla, Manuel Antonio",Creador,NA,Colombia,Bibliografía,Año II. Número 23-24,diciembre de 1907,1907-12-01,No,NA,Español,NA,Prosa No Ficción,Bibliografía,NA,NA,0.7,984
Alpha,242,Anónimo,Creador,Alpha,NA,"""Alpha""",Año II. Número 23-24,diciembre de 1907,1907-12-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,01.3,985-986
Alpha,243,"Velásquez García, José",Creador,"Vives Guerra, Julio",Colombia,Teresita Vidal,Año II. Número 23-24,diciembre de 1907,1907-12-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,02.7,986-988
Alpha,244,Anónimo,Director,NA,NA,Índice del año segundo,Año II. Número 23-24,diciembre de 1907,1907-12-01,No,NA,Español,NA,Prosa No Ficción,Índice,NA,NA,2,NA
